champ_1,role_1,champ_2,role_2,winrate,matches
Ahri,Jungle,Kaisa,ADC,0.4921,36
Ahri,Jungle,Jhin,ADC,0.4703,36
Ahri,Jungle,Zeri,ADC,0.4612,6
Ahri,Jungle,Jinx,ADC,0.4854,28
Ahri,Jungle,Lucian,ADC,0.5301,17
Ahri,Jungle,Kalista,ADC,0.4769,6
Ahri,Jungle,Xayah,ADC,0.5137,7
Ahri,Jungle,Aphelios,ADC,0.5139,8
Ahri,Jungle,Yunara,ADC,0.4662,25
Ahri,Jungle,Alistar,Support,0.4311,10
Ahri,Jungle,Soraka,Support,0.5506,6
Ahri,Jungle,Morgana,Support,0.5628,7
Ahri,Jungle,Zilean,Support,0.468,6
Ahri,Jungle,Janna,Support,0.4935,6
Ahri,Jungle,Karma,Support,0.4564,18
Ahri,Jungle,Blitzcrank,Support,0.5339,16
Ahri,Jungle,Pantheon,Support,0.5425,6
Ahri,Jungle,Leona,Support,0.4885,11
Ahri,Jungle,Lux,Support,0.5491,12
Ahri,Jungle,Xerath,Support,0.5417,10
Ahri,Jungle,Nautilus,Support,0.5079,15
Ahri,Jungle,Lulu,Support,0.4337,24
Ahri,Jungle,Seraphine,Support,0.5016,13
Ahri,Jungle,Braum,Support,0.5272,8
Ahri,Jungle,Senna,Support,0.512,7
Ahri,Jungle,Nami,Support,0.4776,13
Ahri,Jungle,Yuumi,Support,0.5288,12
Ahri,Jungle,Thresh,Support,0.5309,27
Ahri,Jungle,Bard,Support,0.4295,12
Ahri,Jungle,Rell,Support,0.5104,7
Ahri,Jungle,Pyke,Support,0.4557,11
Ahri,Jungle,Milio,Support,0.4522,10
Ahri,Mid,Olaf,Top,0.565,15
Ahri,Mid,Urgot,Top,0.5651,8
Ahri,Mid,Vladimir,Top,0.4812,8
Ahri,Mid,Kayle,Top,0.4924,8
Ahri,Mid,Sion,Top,0.4296,11
Ahri,Mid,Teemo,Top,0.5622,8
Ahri,Mid,Tryndamere,Top,0.5203,17
Ahri,Mid,Jax,Top,0.5123,31
Ahri,Mid,Singed,Top,0.5021,10
Ahri,Mid,Chogath,Top,0.5293,13
Ahri,Mid,DrMundo,Top,0.5138,11
Ahri,Mid,Irelia,Top,0.4992,15
Ahri,Mid,Gangplank,Top,0.5307,25
Ahri,Mid,Trundle,Top,0.5318,6
Ahri,Mid,Malphite,Top,0.5054,32
Ahri,Mid,Renekton,Top,0.4887,24
Ahri,Mid,MonkeyKing,Top,0.5655,5
Ahri,Mid,Vayne,Top,0.4763,6
Ahri,Mid,Nasus,Top,0.5321,37
Ahri,Mid,Poppy,Top,0.5288,6
Ahri,Mid,Gragas,Top,0.4838,14
Ahri,Mid,Pantheon,Top,0.5237,13
Ahri,Mid,Mordekaiser,Top,0.5712,17
Ahri,Mid,Akali,Top,0.5151,7
Ahri,Mid,Kennen,Top,0.5664,6
Ahri,Mid,Garen,Top,0.5189,29
Ahri,Mid,Riven,Top,0.4742,12
Ahri,Mid,Shen,Top,0.4989,17
Ahri,Mid,Volibear,Top,0.4725,6
Ahri,Mid,Fiora,Top,0.5348,14
Ahri,Mid,Darius,Top,0.4667,26
Ahri,Mid,Jayce,Top,0.5536,26
Ahri,Mid,Gnar,Top,0.4994,14
Ahri,Mid,Yasuo,Top,0.4569,15
Ahri,Mid,Camille,Top,0.5104,21
Ahri,Mid,TahmKench,Top,0.4462,8
Ahri,Mid,Kled,Top,0.5648,12
Ahri,Mid,Illaoi,Top,0.5671,10
Ahri,Mid,Ornn,Top,0.5414,19
Ahri,Mid,Sylas,Top,0.5568,8
Ahri,Mid,Yone,Top,0.5151,39
Ahri,Mid,Ambessa,Top,0.4564,20
Ahri,Mid,Sett,Top,0.4993,20
Ahri,Mid,Gwen,Top,0.5305,9
Ahri,Mid,KSante,Top,0.487,18
Ahri,Mid,Zaahen,Top,0.5282,15
Ahri,Mid,XinZhao,Jungle,0.4727,9
Ahri,Mid,Fiddlesticks,Jungle,0.5046,5
Ahri,Mid,MasterYi,Jungle,0.5692,25
Ahri,Mid,Warwick,Jungle,0.5157,7
Ahri,Mid,Nunu,Jungle,0.4743,10
Ahri,Mid,Jax,Jungle,0.5169,6
Ahri,Mid,Evelynn,Jungle,0.5159,6
Ahri,Mid,Karthus,Jungle,0.5097,8
Ahri,Mid,Chogath,Jungle,0.5083,16
Ahri,Mid,Rammus,Jungle,0.5068,5
Ahri,Mid,Shaco,Jungle,0.5222,14
Ahri,Mid,Nocturne,Jungle,0.5273,25
Ahri,Mid,JarvanIV,Jungle,0.5232,34
Ahri,Mid,Elise,Jungle,0.5022,9
Ahri,Mid,MonkeyKing,Jungle,0.5619,27
Ahri,Mid,LeeSin,Jungle,0.5421,66
Ahri,Mid,Nidalee,Jungle,0.556,10
Ahri,Mid,Udyr,Jungle,0.5385,9
Ahri,Mid,Talon,Jungle,0.4828,33
Ahri,Mid,Shyvana,Jungle,0.5699,20
Ahri,Mid,Graves,Jungle,0.4896,40
Ahri,Mid,Rengar,Jungle,0.5177,17
Ahri,Mid,Sejuani,Jungle,0.4628,7
Ahri,Mid,Hecarim,Jungle,0.4994,27
Ahri,Mid,Khazix,Jungle,0.526,23
Ahri,Mid,Jayce,Jungle,0.4707,8
Ahri,Mid,Diana,Jungle,0.4473,11
Ahri,Mid,Quinn,Jungle,0.5017,8
Ahri,Mid,Kayn,Jungle,0.5304,23
Ahri,Mid,Zac,Jungle,0.4546,9
Ahri,Mid,Belveth,Jungle,0.4901,12
Ahri,Mid,Kindred,Jungle,0.4716,8
Ahri,Mid,Briar,Jungle,0.4891,13
Ahri,Mid,Viego,Jungle,0.541,52
Ahri,Mid,Zed,Jungle,0.507,15
Ahri,Mid,Ekko,Jungle,0.4437,15
Ahri,Mid,Qiyana,Jungle,0.4806,36
Ahri,Mid,Vi,Jungle,0.5504,33
Ahri,Mid,Sylas,Jungle,0.4713,27
Ahri,Mid,Lillia,Jungle,0.5109,7
Ahri,Mid,Naafiri,Jungle,0.5182,17
Ahri,Mid,Sivir,ADC,0.5353,20
Ahri,Mid,Tristana,ADC,0.5496,42
Ahri,Mid,MissFortune,ADC,0.5158,16
Ahri,Mid,Ashe,ADC,0.5386,27
Ahri,Mid,Twitch,ADC,0.4543,19
Ahri,Mid,Corki,ADC,0.5547,6
Ahri,Mid,Veigar,ADC,0.5379,6
Ahri,Mid,Caitlyn,ADC,0.504,74
Ahri,Mid,Vayne,ADC,0.4863,10
Ahri,Mid,Ezreal,ADC,0.4738,52
Ahri,Mid,KogMaw,ADC,0.5385,7
Ahri,Mid,Varus,ADC,0.4739,10
Ahri,Mid,Viktor,ADC,0.51,9
Ahri,Mid,Draven,ADC,0.5308,13
Ahri,Mid,Kaisa,ADC,0.4585,93
Ahri,Mid,Yasuo,ADC,0.4858,11
Ahri,Mid,Jhin,ADC,0.5608,65
Ahri,Mid,Zeri,ADC,0.571,22
Ahri,Mid,Jinx,ADC,0.5332,73
Ahri,Mid,Lucian,ADC,0.4772,44
Ahri,Mid,Samira,ADC,0.5099,20
Ahri,Mid,Kalista,ADC,0.5285,18
Ahri,Mid,Xayah,ADC,0.5694,21
Ahri,Mid,Aphelios,ADC,0.4853,18
Ahri,Mid,Mel,ADC,0.4602,7
Ahri,Mid,Yunara,ADC,0.5158,48
Ahri,Mid,Smolder,ADC,0.5099,11
Ahri,Mid,Galio,Support,0.5046,5
Ahri,Mid,Alistar,Support,0.5307,21
Ahri,Mid,Soraka,Support,0.5711,25
Ahri,Mid,Morgana,Support,0.5288,10
Ahri,Mid,Zilean,Support,0.4289,12
Ahri,Mid,Sona,Support,0.5171,11
Ahri,Mid,Janna,Support,0.5077,21
Ahri,Mid,Karma,Support,0.4499,31
Ahri,Mid,Taric,Support,0.5623,6
Ahri,Mid,Swain,Support,0.4854,7
Ahri,Mid,Blitzcrank,Support,0.5586,30
Ahri,Mid,Maokai,Support,0.5154,5
Ahri,Mid,Poppy,Support,0.4673,8
Ahri,Mid,Pantheon,Support,0.5028,17
Ahri,Mid,Leona,Support,0.5017,34
Ahri,Mid,Shen,Support,0.469,6
Ahri,Mid,Lux,Support,0.5268,24
Ahri,Mid,Xerath,Support,0.4848,11
Ahri,Mid,Nautilus,Support,0.5304,45
Ahri,Mid,Lulu,Support,0.5427,56
Ahri,Mid,Zyra,Support,0.4789,7
Ahri,Mid,Seraphine,Support,0.5286,26
Ahri,Mid,Velkoz,Support,0.562,9
Ahri,Mid,Camille,Support,0.4953,11
Ahri,Mid,Braum,Support,0.5308,21
Ahri,Mid,TahmKench,Support,0.5081,7
Ahri,Mid,Senna,Support,0.5711,24
Ahri,Mid,Nami,Support,0.5163,47
Ahri,Mid,Yuumi,Support,0.4666,20
Ahri,Mid,Thresh,Support,0.5045,65
Ahri,Mid,Bard,Support,0.5294,29
Ahri,Mid,Rakan,Support,0.4993,18
Ahri,Mid,Neeko,Support,0.4587,6
Ahri,Mid,Rell,Support,0.5038,16
Ahri,Mid,Pyke,Support,0.5001,34
Ahri,Mid,Renata,Support,0.5387,5
Ahri,Mid,Milio,Support,0.5568,32
Ahri,ADC,Nasus,Top,0.5278,5
Ahri,ADC,Garen,Top,0.5522,6
Ahri,ADC,Camille,Top,0.5246,5
Ahri,ADC,Yone,Top,0.5709,6
Ahri,ADC,LeeSin,Jungle,0.5047,6
Ahri,ADC,Talon,Jungle,0.5531,7
Ahri,ADC,Graves,Jungle,0.4496,8
Ahri,ADC,Hecarim,Jungle,0.5151,5
Ahri,ADC,Kayn,Jungle,0.5389,5
Ahri,ADC,Qiyana,Jungle,0.5712,6
Ahri,ADC,Katarina,Mid,0.5688,5
Ahri,ADC,Viktor,Mid,0.474,6
Ahri,ADC,Yasuo,Mid,0.5709,13
Ahri,ADC,Zed,Mid,0.5661,10
Ahri,ADC,Yone,Mid,0.5227,8
Ahri,ADC,Nautilus,Support,0.5554,5
Ahri,ADC,Seraphine,Support,0.5238,6
Ahri,ADC,Senna,Support,0.5585,5
Ahri,ADC,Nami,Support,0.4577,13
Ahri,ADC,Thresh,Support,0.5607,8
Ahri,ADC,Pyke,Support,0.542,6
Ahri,Support,Olaf,Top,0.556,9
Ahri,Support,Urgot,Top,0.5709,10
Ahri,Support,Kayle,Top,0.4789,9
Ahri,Support,Sion,Top,0.4946,9
Ahri,Support,Teemo,Top,0.5491,9
Ahri,Support,Tryndamere,Top,0.5471,11
Ahri,Support,Jax,Top,0.5525,21
Ahri,Support,Singed,Top,0.5599,11
Ahri,Support,Chogath,Top,0.4939,12
Ahri,Support,DrMundo,Top,0.44,13
Ahri,Support,Irelia,Top,0.5519,17
Ahri,Support,Gangplank,Top,0.5202,15
Ahri,Support,Trundle,Top,0.4997,6
Ahri,Support,Malphite,Top,0.546,17
Ahri,Support,Renekton,Top,0.569,20
Ahri,Support,Vayne,Top,0.5203,8
Ahri,Support,Rumble,Top,0.5573,8
Ahri,Support,Nasus,Top,0.5403,24
Ahri,Support,Gragas,Top,0.5678,7
Ahri,Support,Pantheon,Top,0.5486,10
Ahri,Support,Mordekaiser,Top,0.5266,13
Ahri,Support,Yorick,Top,0.5479,6
Ahri,Support,Akali,Top,0.5094,9
Ahri,Support,Garen,Top,0.4727,19
Ahri,Support,Riven,Top,0.5704,7
Ahri,Support,Shen,Top,0.5142,16
Ahri,Support,Volibear,Top,0.4745,12
Ahri,Support,Fiora,Top,0.5412,10
Ahri,Support,Darius,Top,0.4842,17
Ahri,Support,Jayce,Top,0.5606,28
Ahri,Support,Gnar,Top,0.4545,16
Ahri,Support,Yasuo,Top,0.531,12
Ahri,Support,Camille,Top,0.5462,17
Ahri,Support,Kled,Top,0.5423,6
Aatrox,Top,Ahri,Support,0.4763,16
Ahri,Support,Ornn,Top,0.5553,13
Ahri,Support,Yone,Top,0.5259,25
Ahri,Support,Ambessa,Top,0.4812,14
Ahri,Support,Sett,Top,0.464,19
Ahri,Support,Gwen,Top,0.5423,7
Ahri,Support,KSante,Top,0.4349,11
Ahri,Support,Zaahen,Top,0.5069,11
Ahri,Support,XinZhao,Jungle,0.5608,11
Ahri,Support,Fiddlesticks,Jungle,0.5683,6
Ahri,Support,MasterYi,Jungle,0.5552,18
Ahri,Support,Warwick,Jungle,0.5025,5
Ahri,Support,Nunu,Jungle,0.5621,8
Ahri,Support,Jax,Jungle,0.4427,6
Ahri,Support,Evelynn,Jungle,0.4508,10
Ahri,Support,Karthus,Jungle,0.5025,5
Ahri,Support,Chogath,Jungle,0.5668,15
Ahri,Support,Amumu,Jungle,0.4778,6
Ahri,Support,Shaco,Jungle,0.5214,12
Ahri,Support,Nocturne,Jungle,0.5547,17
Ahri,Support,JarvanIV,Jungle,0.4299,30
Ahri,Support,Elise,Jungle,0.5268,8
Ahri,Support,MonkeyKing,Jungle,0.5618,21
Ahri,Support,LeeSin,Jungle,0.5544,47
Ahri,Support,Nidalee,Jungle,0.5646,9
Ahri,Support,Udyr,Jungle,0.4706,9
Ahri,Support,Talon,Jungle,0.5449,18
Ahri,Support,Shyvana,Jungle,0.5067,13
Ahri,Support,Graves,Jungle,0.482,25
Ahri,Support,Rengar,Jungle,0.5684,13
Ahri,Support,Sejuani,Jungle,0.5695,8
Ahri,Support,Hecarim,Jungle,0.5065,21
Ahri,Support,Khazix,Jungle,0.496,18
Ahri,Support,Diana,Jungle,0.4705,8
Ahri,Support,Kayn,Jungle,0.5531,24
Ahri,Support,Zyra,Jungle,0.4565,6
Ahri,Support,Zac,Jungle,0.4757,10
Ahri,Support,Belveth,Jungle,0.4895,8
Ahri,Support,Briar,Jungle,0.4705,11
Ahri,Support,Viego,Jungle,0.4705,32
Ahri,Support,Zed,Jungle,0.5144,10
Ahri,Support,Ekko,Jungle,0.5169,20
Ahri,Support,Qiyana,Jungle,0.5694,24
Ahri,Support,Vi,Jungle,0.4953,19
Ahri,Support,Sylas,Jungle,0.4889,24
Ahri,Support,Lillia,Jungle,0.5711,11
Ahri,Support,Naafiri,Jungle,0.4522,10
Ahri,Support,Annie,Mid,0.5336,6
Ahri,Support,Galio,Mid,0.475,12
Ahri,Support,TwistedFate,Mid,0.5672,18
Ahri,Support,Leblanc,Mid,0.5379,21
Ahri,Support,Vladimir,Mid,0.5401,14
Ahri,Support,Ryze,Mid,0.449,9
Ahri,Support,Anivia,Mid,0.534,14
Ahri,Support,Kassadin,Mid,0.5539,22
Ahri,Support,Irelia,Mid,0.5124,7
Ahri,Support,Veigar,Mid,0.5382,9
Ahri,Support,Katarina,Mid,0.4896,24
Ahri,Support,Orianna,Mid,0.476,9
Ahri,Support,Nasus,Mid,0.5368,8
Ahri,Support,Akali,Mid,0.4491,17
Ahri,Support,Malzahar,Mid,0.5181,15
Ahri,Support,Lux,Mid,0.5491,10
Ahri,Support,Xerath,Mid,0.5399,13
Ahri,Mid,Ahri,Support,0.5568,32
Ahri,Support,Fizz,Mid,0.5686,14
Ahri,Support,Viktor,Mid,0.5056,33
Ahri,Support,Lissandra,Mid,0.5329,23
Ahri,Support,Diana,Mid,0.5283,11
Ahri,Support,Syndra,Mid,0.4993,29
Ahri,Support,Zoe,Mid,0.4931,8
Ahri,Support,Yasuo,Mid,0.509,20
Ahri,Support,Taliyah,Mid,0.5658,6
Ahri,Support,Zed,Mid,0.5409,27
Ahri,Support,Ekko,Mid,0.5645,16
Ahri,Support,Qiyana,Mid,0.4544,7
Ahri,Support,Sylas,Mid,0.4766,26
Ahri,Support,Vex,Mid,0.4844,11
Ahri,Support,Yone,Mid,0.4551,16
Ahri,Support,Mel,Mid,0.5228,7
Ahri,Support,Locke,Mid,0.5502,25
Ahri,Support,Aurora,Mid,0.5707,5
Ahri,Support,Hwei,Mid,0.5064,11
Ahri,Support,Sivir,ADC,0.4799,15
Ahri,Support,Tristana,ADC,0.551,30
Ahri,Support,MissFortune,ADC,0.4293,7
Ahri,Support,Ashe,ADC,0.5594,23
Ahri,Support,Twitch,ADC,0.481,20
Ahri,Support,Caitlyn,ADC,0.5218,42
Ahri,Support,Vayne,ADC,0.5433,10
Ahri,Support,Ezreal,ADC,0.4297,15
Ahri,Support,KogMaw,ADC,0.5685,13
Ahri,Support,Varus,ADC,0.5568,8
Ahri,Support,Draven,ADC,0.4692,7
Ahri,Support,Kaisa,ADC,0.5249,27
Ahri,Support,Jhin,ADC,0.4738,19
Ahri,Support,Zeri,ADC,0.4834,13
Ahri,Support,Jinx,ADC,0.5438,107
Ahri,Support,Lucian,ADC,0.5018,182
Ahri,Support,Xayah,ADC,0.4815,7
Ahri,Support,Aphelios,ADC,0.5329,20
Ahri,Support,Yunara,ADC,0.5145,43
Ahri,Support,Smolder,ADC,0.4989,10
Akali,Top,MasterYi,Jungle,0.5614,5
Akali,Top,Chogath,Jungle,0.5668,6
Akali,Top,Shaco,Jungle,0.5327,5
Akali,Top,Nocturne,Jungle,0.5672,6
Akali,Top,JarvanIV,Jungle,0.5237,9
Akali,Top,MonkeyKing,Jungle,0.5439,6
Akali,Top,LeeSin,Jungle,0.5016,19
Akali,Top,Talon,Jungle,0.5712,10
Akali,Top,Graves,Jungle,0.4761,12
Akali,Top,Hecarim,Jungle,0.5374,9
Akali,Top,Khazix,Jungle,0.4682,9
Akali,Top,Jayce,Jungle,0.4437,5
Akali,Top,Kayn,Jungle,0.5171,10
Akali,Top,Viego,Jungle,0.5399,9
Akali,Top,Qiyana,Jungle,0.5699,14
Akali,Top,Vi,Jungle,0.4664,9
Akali,Top,Sylas,Jungle,0.5063,8
Akali,Top,Naafiri,Jungle,0.5014,6
Akali,Top,Galio,Mid,0.496,5
Akali,Top,TwistedFate,Mid,0.4858,8
Akali,Top,Leblanc,Mid,0.5709,6
Akali,Top,Irelia,Mid,0.4988,9
Akali,Top,Nasus,Mid,0.5635,7
Akali,Top,Xerath,Mid,0.5078,5
Akali,Top,Viktor,Mid,0.5385,6
Akali,Top,Lissandra,Mid,0.5204,6
Akali,Top,Syndra,Mid,0.5291,8
Akali,Top,Zoe,Mid,0.5512,6
Akali,Top,Yasuo,Mid,0.5538,17
Akali,Top,Zed,Mid,0.5238,20
Akali,Top,Sylas,Mid,0.4944,6
Akali,Top,Yone,Mid,0.5225,14
Akali,Top,Locke,Mid,0.5026,7
Akali,Top,Sivir,ADC,0.4816,6
Akali,Top,Tristana,ADC,0.4953,11
Akali,Top,MissFortune,ADC,0.5203,7
Akali,Top,Ashe,ADC,0.4901,9
Akali,Top,Twitch,ADC,0.4514,7
Akali,Top,Caitlyn,ADC,0.5468,16
Akali,Top,Ezreal,ADC,0.5085,18
Akali,Top,Kaisa,ADC,0.4928,27
Akali,Top,Jhin,ADC,0.557,23
Akali,Top,Zeri,ADC,0.5591,7
Akali,Top,Jinx,ADC,0.5673,18
Akali,Top,Lucian,ADC,0.4668,12
Akali,Top,Xayah,ADC,0.4943,6
Akali,Top,Aphelios,ADC,0.5292,6
Akali,Top,Yunara,ADC,0.5569,15
Akali,Top,Alistar,Support,0.5119,9
Akali,Top,Morgana,Support,0.5178,6
Akali,Top,Karma,Support,0.515,12
Akali,Top,Blitzcrank,Support,0.5528,8
Akali,Top,Leona,Support,0.5359,10
Akali,Top,Lux,Support,0.5556,6
Akali,Top,Nautilus,Support,0.5351,12
Akali,Top,Lulu,Support,0.4819,15
Akali,Top,Seraphine,Support,0.5162,9
Akali,Top,Braum,Support,0.4842,8
Akali,Top,Senna,Support,0.5674,10
Akali,Top,Nami,Support,0.518,9
Akali,Top,Thresh,Support,0.5688,17
Akali,Top,Bard,Support,0.472,7
Akali,Top,Pyke,Support,0.4835,10
Akali,Top,Milio,Support,0.5094,9
Akali,Jungle,Olaf,Top,0.5076,7
Akali,Jungle,Teemo,Top,0.5003,7
Akali,Jungle,Tryndamere,Top,0.4424,6
Akali,Jungle,Jax,Top,0.512,7
Akali,Jungle,DrMundo,Top,0.4616,9
Akali,Jungle,Irelia,Top,0.472,7
Akali,Jungle,Gangplank,Top,0.5246,9
Akali,Jungle,Malphite,Top,0.5115,15
Akali,Jungle,Renekton,Top,0.4409,14
Akali,Jungle,Rumble,Top,0.5518,5
Akali,Jungle,Nasus,Top,0.5539,13
Akali,Jungle,Gragas,Top,0.4815,6
Akali,Jungle,Mordekaiser,Top,0.5504,9
Akali,Jungle,Akali,Top,0.5014,6
Akali,Jungle,Garen,Top,0.521,11
Akali,Jungle,Volibear,Top,0.49,7
Akali,Jungle,Fiora,Top,0.518,6
Akali,Jungle,Darius,Top,0.4948,7
Akali,Jungle,Jayce,Top,0.4861,14
Akali,Jungle,Yasuo,Top,0.482,6
Akali,Jungle,Camille,Top,0.4644,8
Aatrox,Top,Akali,Jungle,0.4676,13
Akali,Jungle,Ornn,Top,0.4444,5
Akali,Jungle,Yone,Top,0.4338,13
Akali,Jungle,Ambessa,Top,0.5532,7
Akali,Jungle,Sett,Top,0.4299,9
Akali,Jungle,KSante,Top,0.4487,12
Akali,Jungle,Galio,Mid,0.4637,7
Akali,Jungle,TwistedFate,Mid,0.5007,14
Akali,Jungle,Leblanc,Mid,0.5023,10
Akali,Jungle,Ryze,Mid,0.4377,8
Akali,Jungle,Kassadin,Mid,0.5318,7
Akali,Jungle,Veigar,Mid,0.5284,5
Akali,Jungle,Katarina,Mid,0.4689,9
Akali,Jungle,Orianna,Mid,0.4567,12
Akali,Jungle,Cassiopeia,Mid,0.4493,6
Akali,Jungle,Nasus,Mid,0.5272,6
Akali,Jungle,Akali,Mid,0.4723,10
Akali,Jungle,Malzahar,Mid,0.5049,7
Akali,Jungle,Lux,Mid,0.4649,7
Akali,Jungle,Xerath,Mid,0.4613,10
Ahri,Mid,Akali,Jungle,0.5182,17
Akali,Jungle,Fizz,Mid,0.5205,8
Akali,Jungle,Viktor,Mid,0.5169,10
Akali,Jungle,Lissandra,Mid,0.5665,10
Akali,Jungle,Diana,Mid,0.4904,8
Akali,Jungle,Syndra,Mid,0.4785,20
Akali,Jungle,Zoe,Mid,0.5241,7
Akali,Jungle,Yasuo,Mid,0.4486,7
Akali,Jungle,Zed,Mid,0.4666,9
Akali,Jungle,Ekko,Mid,0.5317,6
Akali,Jungle,Sylas,Mid,0.4357,16
Akali,Jungle,Vex,Mid,0.5594,10
Akali,Jungle,Yone,Mid,0.4796,5
Akali,Jungle,Locke,Mid,0.4585,16
Akali,Jungle,Hwei,Mid,0.459,9
Akali,Jungle,Sivir,ADC,0.4334,7
Akali,Jungle,Tristana,ADC,0.479,14
Akali,Jungle,MissFortune,ADC,0.4846,7
Akali,Jungle,Ashe,ADC,0.463,15
Akali,Jungle,Twitch,ADC,0.4891,5
Akali,Jungle,Caitlyn,ADC,0.5026,28
Akali,Jungle,Ezreal,ADC,0.4487,26
Akali,Jungle,KogMaw,ADC,0.5275,5
Akali,Jungle,Varus,ADC,0.5345,7
Akali,Jungle,Draven,ADC,0.4581,7
Akali,Jungle,Kaisa,ADC,0.4921,36
Akali,Jungle,Jhin,ADC,0.4703,36
Akali,Jungle,Zeri,ADC,0.4612,6
Akali,Jungle,Jinx,ADC,0.4854,28
Akali,Jungle,Lucian,ADC,0.5301,17
Akali,Jungle,Kalista,ADC,0.4769,6
Akali,Jungle,Xayah,ADC,0.5137,7
Akali,Jungle,Aphelios,ADC,0.5139,8
Akali,Jungle,Yunara,ADC,0.4662,25
Akali,Jungle,Alistar,Support,0.4311,10
Akali,Jungle,Soraka,Support,0.5506,6
Akali,Jungle,Morgana,Support,0.5628,7
Akali,Jungle,Zilean,Support,0.468,6
Akali,Jungle,Janna,Support,0.4935,6
Akali,Jungle,Karma,Support,0.4564,18
Akali,Jungle,Blitzcrank,Support,0.5339,16
Akali,Jungle,Pantheon,Support,0.5425,6
Akali,Jungle,Leona,Support,0.4885,11
Akali,Jungle,Lux,Support,0.5491,12
Akali,Jungle,Xerath,Support,0.5417,10
Akali,Jungle,Nautilus,Support,0.5079,15
Akali,Jungle,Lulu,Support,0.4337,24
Akali,Jungle,Seraphine,Support,0.5016,13
Akali,Jungle,Braum,Support,0.5272,8
Akali,Jungle,Senna,Support,0.512,7
Akali,Jungle,Nami,Support,0.4776,13
Akali,Jungle,Yuumi,Support,0.5288,12
Akali,Jungle,Thresh,Support,0.5309,27
Akali,Jungle,Bard,Support,0.4295,12
Akali,Jungle,Rell,Support,0.5104,7
Akali,Jungle,Pyke,Support,0.4557,11
Akali,Jungle,Milio,Support,0.4522,10
Akali,Mid,Olaf,Top,0.4852,9
Akali,Mid,Urgot,Top,0.5686,5
Akali,Mid,Sion,Top,0.5504,6
Akali,Mid,Warwick,Top,0.4456,6
Akali,Mid,Tryndamere,Top,0.5135,12
Akali,Mid,Jax,Top,0.4683,16
Akali,Mid,Singed,Top,0.5526,7
Akali,Mid,DrMundo,Top,0.5069,9
Akali,Mid,Irelia,Top,0.4986,11
Akali,Mid,Gangplank,Top,0.5572,17
Akali,Mid,Malphite,Top,0.4984,16
Akali,Mid,Renekton,Top,0.5126,20
Akali,Mid,Vayne,Top,0.4596,10
Akali,Mid,Nasus,Top,0.484,13
Akali,Mid,Gragas,Top,0.5077,6
Akali,Mid,Pantheon,Top,0.5529,8
Akali,Mid,Mordekaiser,Top,0.4742,9
Akali,Mid,Yorick,Top,0.5243,9
Akali,Mid,Garen,Top,0.4759,17
Akali,Mid,Shen,Top,0.5223,8
Akali,Mid,Fiora,Top,0.5356,9
Akali,Mid,Darius,Top,0.4293,17
Akali,Mid,Jayce,Top,0.4469,25
Akali,Mid,Gnar,Top,0.4881,11
Akali,Mid,Yasuo,Top,0.4362,6
Akali,Mid,Camille,Top,0.5588,13
Akali,Mid,Ornn,Top,0.5429,10
Akali,Mid,Yone,Top,0.5237,21
Akali,Mid,Ambessa,Top,0.4861,13
Akali,Mid,Sett,Top,0.5162,12
Akali,Mid,Gwen,Top,0.5213,5
Akali,Mid,KSante,Top,0.5019,14
Akali,Mid,Zaahen,Top,0.5571,13
Akali,Mid,MasterYi,Jungle,0.507,15
Akali,Mid,Warwick,Jungle,0.4988,7
Akali,Mid,Nunu,Jungle,0.5447,6
Akali,Mid,Evelynn,Jungle,0.5287,6
Akali,Mid,Chogath,Jungle,0.5461,9
Akali,Mid,Rammus,Jungle,0.4487,5
Akali,Mid,Shaco,Jungle,0.5113,7
Akali,Mid,Nocturne,Jungle,0.4859,11
Akali,Mid,JarvanIV,Jungle,0.4512,13
Akali,Mid,MonkeyKing,Jungle,0.5707,17
Akali,Mid,LeeSin,Jungle,0.4697,49
Akali,Mid,Nidalee,Jungle,0.5226,8
Akali,Mid,Talon,Jungle,0.5382,26
Akali,Mid,Shyvana,Jungle,0.4952,11
Akali,Mid,Graves,Jungle,0.5158,24
Akali,Mid,Rengar,Jungle,0.5028,13
Akali,Mid,Hecarim,Jungle,0.5473,15
Akali,Mid,Khazix,Jungle,0.5133,14
Akali,Mid,Jayce,Jungle,0.4433,8
Akali,Mid,Kayn,Jungle,0.5125,15
Akali,Mid,Zac,Jungle,0.4502,10
Akali,Mid,Belveth,Jungle,0.5461,5
Akali,Mid,Kindred,Jungle,0.4837,6
Akali,Mid,Briar,Jungle,0.5243,8
Akali,Mid,Viego,Jungle,0.5083,31
Akali,Mid,Ekko,Jungle,0.4328,11
Akali,Mid,Qiyana,Jungle,0.4954,16
Akali,Mid,Vi,Jungle,0.4677,11
Akali,Mid,RekSai,Jungle,0.5488,6
Akali,Mid,Sylas,Jungle,0.5574,17
Akali,Mid,Lillia,Jungle,0.5659,8
Akali,Mid,Naafiri,Jungle,0.4723,10
Akali,Mid,Sivir,ADC,0.5049,10
Akali,Mid,Tristana,ADC,0.5085,23
Akali,Mid,MissFortune,ADC,0.4691,16
Akali,Mid,Ashe,ADC,0.5087,13
Akali,Mid,Twitch,ADC,0.4319,11
Akali,Mid,Corki,ADC,0.519,6
Akali,Mid,Caitlyn,ADC,0.504,42
Akali,Mid,Vayne,ADC,0.4288,8
